,Unnamed: 0,age,country,gdp_for_year ($),population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
2232,3292,75+ years,Estonia,9833870709.0,22380.0,486.4,male,84.9,19.0,1826.0,2003.0
2233,3293,35-54 years,Estonia,9833870709.0,183410.0,486.4,male,63.25,116.0,1826.0,2003.0
2234,3294,55-74 years,Estonia,9833870709.0,116230.0,486.4,male,59.37,69.0,1826.0,2003.0
2235,3295,25-34 years,Estonia,9833870709.0,98640.0,486.4,male,38.52,38.0,1826.0,2003.0
2236,3296,15-24 years,Estonia,9833870709.0,103335.0,486.4,male,30.0,31.0,1826.0,2003.0
2237,3297,75+ years,Estonia,9833870709.0,63315.0,486.4,female,25.27,16.0,1826.0,2003.0
2238,3298,35-54 years,Estonia,9833870709.0,199315.0,486.4,female,10.54,21.0,1826.0,2003.0
2239,3299,55-74 years,Estonia,9833870709.0,170190.0,486.4,female,9.99,17.0,1826.0,2003.0
2240,3300,15-24 years,Estonia,9833870709.0,97400.0,486.4,female,6.16,6.0,1826.0,2003.0
2241,3301,25-34 years,Estonia,9833870709.0,95605.0,486.4,female,5.23,5.0,1826.0,2003.0
2242,3302,5-14 years,Estonia,9833870709.0,81105.0,486.4,male,3.7,3.0,1826.0,2003.0
2243,3303,5-14 years,Estonia,9833870709.0,76235.0,486.4,female,1.31,1.0,1826.0,2003.0
2244,3304,55-74 years,Estonia,12059201242.0,116415.0,579.7,male,62.71,73.0,1826.0,2004.0
2245,3305,35-54 years,Estonia,12059201242.0,182275.0,579.7,male,57.06,104.0,1826.0,2004.0
2246,3306,75+ years,Estonia,12059201242.0,23510.0,579.7,male,55.3,13.0,1826.0,2004.0
2247,3307,25-34 years,Estonia,12059201242.0,98265.0,579.7,male,43.76,43.0,1826.0,2004.0
2248,3308,15-24 years,Estonia,12059201242.0,103745.0,579.7,male,29.88,31.0,1826.0,2004.0
2249,3309,75+ years,Estonia,12059201242.0,65370.0,579.7,female,16.83,11.0,1826.0,2004.0
2250,3310,55-74 years,Estonia,12059201242.0,170025.0,579.7,female,12.94,22.0,1826.0,2004.0
2251,3311,25-34 years,Estonia,12059201242.0,94990.0,579.7,female,7.37,7.0,1826.0,2004.0
2252,3312,15-24 years,Estonia,12059201242.0,97765.0,579.7,female,6.14,6.0,1826.0,2004.0
2253,3313,35-54 years,Estonia,12059201242.0,197475.0,579.7,female,6.08,12.0,1826.0,2004.0
2254,3314,5-14 years,Estonia,12059201242.0,71710.0,579.7,female,1.39,1.0,1826.0,2004.0
2255,3315,5-14 years,Estonia,12059201242.0,76105.0,579.7,male,0.0,0.0,1826.0,2004.0
2256,3316,35-54 years,Estonia,14006088297.0,181315.0,642.0,male,53.5,97.0,1826.0,2005.0
2257,3317,75+ years,Estonia,14006088297.0,24740.0,642.0,male,52.55,13.0,1826.0,2005.0
2258,3318,55-74 years,Estonia,14006088297.0,116665.0,642.0,male,42.86,50.0,1826.0,2005.0
2259,3319,25-34 years,Estonia,14006088297.0,97650.0,642.0,male,32.77,32.0,1826.0,2005.0
2260,3320,15-24 years,Estonia,14006088297.0,103575.0,642.0,male,26.07,27.0,1826.0,2005.0
2261,3321,75+ years,Estonia,14006088297.0,67375.0,642.0,female,22.26,15.0,1826.0,2005.0
2262,3322,55-74 years,Estonia,14006088297.0,170115.0,642.0,female,10.58,18.0,1826.0,2005.0
2263,3323,35-54 years,Estonia,14006088297.0,195835.0,642.0,female,6.13,12.0,1826.0,2005.0
2264,3324,15-24 years,Estonia,14006088297.0,97515.0,642.0,female,5.13,5.0,1826.0,2005.0
2265,3325,25-34 years,Estonia,14006088297.0,93980.0,642.0,female,3.19,3.0,1826.0,2005.0
2266,3326,5-14 years,Estonia,14006088297.0,71890.0,642.0,male,1.39,1.0,1826.0,2005.0
2267,3327,5-14 years,Estonia,14006088297.0,67840.0,642.0,female,0.0,0.0,1826.0,2005.0
2268,3328,75+ years,Estonia,16963625016.0,25870.0,754.6,male,54.12,14.0,1826.0,2006.0
2269,3329,55-74 years,Estonia,16963625016.0,116790.0,754.6,male,47.95,56.0,1826.0,2006.0
2270,3330,35-54 years,Estonia,16963625016.0,180705.0,754.6,male,40.4,73.0,1826.0,2006.0
2271,3331,75+ years,Estonia,16963625016.0,69410.0,754.6,female,25.93,18.0,1826.0,2006.0
2272,3332,15-24 years,Estonia,16963625016.0,102295.0,754.6,male,25.42,26.0,1826.0,2006.0
2273,3333,25-34 years,Estonia,16963625016.0,96850.0,754.6,male,21.68,21.0,1826.0,2006.0
2274,3334,55-74 years,Estonia,16963625016.0,170020.0,754.6,female,10.0,17.0,1826.0,2006.0
2275,3335,35-54 years,Estonia,16963625016.0,194260.0,754.6,female,6.18,12.0,1826.0,2006.0
2276,3336,15-24 years,Estonia,16963625016.0,96385.0,754.6,female,5.19,5.0,1826.0,2006.0
2277,3337,25-34 years,Estonia,16963625016.0,92765.0,754.6,female,4.31,4.0,1826.0,2006.0
2278,3338,5-14 years,Estonia,16963625016.0,68740.0,754.6,male,1.45,1.0,1826.0,2006.0
2279,3339,5-14 years,Estonia,16963625016.0,64825.0,754.6,female,0.0,0.0,1826.0,2006.0
2280,3340,75+ years,Estonia,22237061730.0,26860.0,993.6,male,78.18,21.0,1826.0,2007.0
2281,3341,55-74 years,Estonia,22237061730.0,117125.0,993.6,male,49.52,58.0,1826.0,2007.0
2282,3342,25-34 years,Estonia,22237061730.0,96140.0,993.6,male,40.57,39.0,1826.0,2007.0
2283,3343,35-54 years,Estonia,22237061730.0,180160.0,993.6,male,36.63,66.0,1826.0,2007.0
2284,3344,15-24 years,Estonia,22237061730.0,100450.0,993.6,male,20.91,21.0,1826.0,2007.0
2285,3345,75+ years,Estonia,22237061730.0,71525.0,993.6,female,18.18,13.0,1826.0,2007.0
2286,3346,55-74 years,Estonia,22237061730.0,170045.0,993.6,female,10.0,17.0,1826.0,2007.0
2287,3347,35-54 years,Estonia,22237061730.0,192585.0,993.6,female,5.71,11.0,1826.0,2007.0
2288,3348,15-24 years,Estonia,22237061730.0,94785.0,993.6,female,3.17,3.0,1826.0,2007.0
2289,3349,25-34 years,Estonia,22237061730.0,91870.0,993.6,female,2.18,2.0,1826.0,2007.0
2290,3350,5-14 years,Estonia,22237061730.0,62580.0,993.6,female,0.0,0.0,1826.0,2007.0
2291,3351,5-14 years,Estonia,22237061730.0,66290.0,993.6,male,0.0,0.0,1826.0,2007.0
2292,3352,75+ years,Estonia,24194039256.0,27640.0,1213.4,male,65.12,18.0,1826.0,2008.0
2293,3353,55-74 years,Estonia,24194039256.0,117750.0,1213.4,male,39.92,47.0,1826.0,2008.0
2294,3354,35-54 years,Estonia,24194039256.0,179930.0,1213.4,male,39.46,71.0,1826.0,2008.0
2295,3355,15-24 years,Estonia,24194039256.0,98030.0,1213.4,male,29.58,29.0,1826.0,2008.0
2296,3356,25-34 years,Estonia,24194039256.0,95990.0,1213.4,male,23.96,23.0,1826.0,2008.0
2297,3357,75+ years,Estonia,24194039256.0,73185.0,1213.4,female,16.4,12.0,1826.0,2008.0
2298,3358,55-74 years,Estonia,24194039256.0,170375.0,1213.4,female,8.8,15.0,1826.0,2008.0
2299,3359,35-54 years,Estonia,24194039256.0,191130.0,1213.4,female,8.37,16.0,1826.0,2008.0
2300,3360,15-24 years,Estonia,24194039256.0,92410.0,1213.4,female,5.41,5.0,1826.0,2008.0
2301,3361,25-34 years,Estonia,24194039256.0,91600.0,1213.4,female,4.37,4.0,1826.0,2008.0
2302,3362,5-14 years,Estonia,24194039256.0,61285.0,1213.4,female,1.63,1.0,1826.0,2008.0
2303,3363,5-14 years,Estonia,24194039256.0,64680.0,1213.4,male,1.55,1.0,1826.0,2008.0
2304,3484,75+ years,Finland,142000000000.0,85500.0,2019.9,male,90.06,77.0,1858.0,1990.0
2305,3485,35-54 years,Finland,142000000000.0,728500.0,2019.9,male,66.3,483.0,1858.0,1990.0
2306,3486,25-34 years,Finland,142000000000.0,389800.0,2019.9,male,64.14,250.0,1858.0,1990.0
2307,3487,55-74 years,Finland,142000000000.0,391100.0,2019.9,male,53.69,210.0,1858.0,1990.0
2308,3488,15-24 years,Finland,142000000000.0,332100.0,2019.9,male,50.89,169.0,1858.0,1990.0
2309,3489,55-74 years,Finland,142000000000.0,502700.0,2019.9,female,18.3,92.0,1858.0,1990.0
2310,3490,35-54 years,Finland,142000000000.0,706200.0,2019.9,female,17.56,124.0,1858.0,1990.0
2311,3491,25-34 years,Finland,142000000000.0,372600.0,2019.9,female,12.88,48.0,1858.0,1990.0
2312,3492,15-24 years,Finland,142000000000.0,318800.0,2019.9,female,10.98,35.0,1858.0,1990.0
2313,3493,75+ years,Finland,142000000000.0,195600.0,2019.9,female,10.22,20.0,1858.0,1990.0
2314,3494,5-14 years,Finland,142000000000.0,333400.0,2019.9,male,1.2,4.0,1858.0,1990.0
2315,3495,5-14 years,Finland,142000000000.0,318800.0,2019.9,female,0.0,0.0,1858.0,1990.0
2316,3496,75+ years,Finland,128000000000.0,86300.0,2081.0,male,77.64,67.0,1858.0,1991.0
2317,3497,25-34 years,Finland,128000000000.0,387500.0,2081.0,male,66.32,257.0,1858.0,1991.0
2318,3498,35-54 years,Finland,128000000000.0,741700.0,2081.0,male,65.93,489.0,1858.0,1991.0
2319,3499,55-74 years,Finland,128000000000.0,396600.0,2081.0,male,59.25,235.0,1858.0,1991.0
2320,3500,15-24 years,Finland,128000000000.0,329300.0,2081.0,male,42.21,139.0,1858.0,1991.0
2321,3501,35-54 years,Finland,128000000000.0,718800.0,2081.0,female,18.64,134.0,1858.0,1991.0
2322,3502,55-74 years,Finland,128000000000.0,504100.0,2081.0,female,16.27,82.0,1858.0,1991.0
2323,3503,75+ years,Finland,128000000000.0,198300.0,2081.0,female,12.61,25.0,1858.0,1991.0
2324,3504,25-34 years,Finland,128000000000.0,370800.0,2081.0,female,10.52,39.0,1858.0,1991.0
2325,3505,15-24 years,Finland,128000000000.0,315400.0,2081.0,female,7.29,23.0,1858.0,1991.0
2326,3506,5-14 years,Finland,128000000000.0,332000.0,2081.0,male,0.9,3.0,1858.0,1991.0
2327,3507,5-14 years,Finland,128000000000.0,317700.0,2081.0,female,0.0,0.0,1858.0,1991.0
2328,3508,35-54 years,Finland,113000000000.0,754100.0,2222.2,male,68.56,517.0,1858.0,1992.0
2329,3509,25-34 years,Finland,113000000000.0,385700.0,2222.2,male,65.85,254.0,1858.0,1992.0
2330,3510,75+ years,Finland,113000000000.0,87100.0,2222.2,male,64.29,56.0,1858.0,1992.0
2331,3511,55-74 years,Finland,113000000000.0,402500.0,2222.2,male,52.42,211.0,1858.0,1992.0
2332,3512,15-24 years,Finland,113000000000.0,326900.0,2222.2,male,35.18,115.0,1858.0,1992.0
2333,3513,35-54 years,Finland,113000000000.0,730300.0,2222.2,female,18.07,132.0,1858.0,1992.0
2334,3514,55-74 years,Finland,113000000000.0,505800.0,2222.2,female,14.04,71.0,1858.0,1992.0
2335,3515,25-34 years,Finland,113000000000.0,369300.0,2222.2,female,12.46,46.0,1858.0,1992.0
2336,3516,75+ years,Finland,113000000000.0,200900.0,2222.2,female,9.46,19.0,1858.0,1992.0
2337,3517,15-24 years,Finland,113000000000.0,312700.0,2222.2,female,8.31,26.0,1858.0,1992.0
2338,3518,5-14 years,Finland,113000000000.0,330000.0,2222.2,male,0.91,3.0,1858.0,1992.0
2339,3519,5-14 years,Finland,113000000000.0,315600.0,2222.2,female,0.32,1.0,1858.0,1992.0
2340,3520,35-54 years,Finland,89255751015.0,762900.0,2003.2,male,67.37,514.0,1858.0,1993.0
2341,3521,75+ years,Finland,89255751015.0,87700.0,2003.2,male,67.27,59.0,1858.0,1993.0
2342,3522,25-34 years,Finland,89255751015.0,384100.0,2003.2,male,55.98,215.0,1858.0,1993.0
2343,3523,55-74 years,Finland,89255751015.0,409500.0,2003.2,male,50.79,208.0,1858.0,1993.0
2344,3524,15-24 years,Finland,89255751015.0,324200.0,2003.2,male,33.0,107.0,1858.0,1993.0
2345,3525,35-54 years,Finland,89255751015.0,738900.0,2003.2,female,18.68,138.0,1858.0,1993.0
2346,3526,55-74 years,Finland,89255751015.0,508400.0,2003.2,female,15.74,80.0,1858.0,1993.0
2347,3527,25-34 years,Finland,89255751015.0,368000.0,2003.2,female,13.32,49.0,1858.0,1993.0
2348,3528,75+ years,Finland,89255751015.0,203400.0,2003.2,female,6.39,13.0,1858.0,1993.0
2349,3529,15-24 years,Finland,89255751015.0,310000.0,2003.2,female,3.23,10.0,1858.0,1993.0
2350,3530,5-14 years,Finland,89255751015.0,329100.0,2003.2,male,0.91,3.0,1858.0,1993.0
2351,3531,5-14 years,Finland,89255751015.0,314800.0,2003.2,female,0.32,1.0,1858.0,1993.0
2352,3532,35-54 years,Finland,103000000000.0,769800.0,2077.6,male,62.87,484.0,1858.0,1994.0
2353,3533,75+ years,Finland,103000000000.0,88000.0,2077.6,male,60.23,53.0,1858.0,1994.0
2354,3534,25-34 years,Finland,103000000000.0,380600.0,2077.6,male,51.23,195.0,1858.0,1994.0
2355,3535,55-74 years,Finland,103000000000.0,418700.0,2077.6,male,47.53,199.0,1858.0,1994.0
2356,3536,15-24 years,Finland,103000000000.0,322800.0,2077.6,male,45.54,147.0,1858.0,1994.0
2357,3537,35-54 years,Finland,103000000000.0,745700.0,2077.6,female,20.92,156.0,1858.0,1994.0
2358,3538,55-74 years,Finland,103000000000.0,513900.0,2077.6,female,13.23,68.0,1858.0,1994.0
2359,3539,25-34 years,Finland,103000000000.0,364700.0,2077.6,female,10.69,39.0,1858.0,1994.0
2360,3540,75+ years,Finland,103000000000.0,204200.0,2077.6,female,9.3,19.0,1858.0,1994.0
2361,3541,15-24 years,Finland,103000000000.0,308800.0,2077.6,female,7.77,24.0,1858.0,1994.0
2362,3542,5-14 years,Finland,103000000000.0,329500.0,2077.6,male,0.61,2.0,1858.0,1994.0
2363,3543,5-14 years,Finland,103000000000.0,314900.0,2077.6,female,0.32,1.0,1858.0,1994.0
2364,3544,35-54 years,Finland,134000000000.0,778700.0,2385.0,male,62.8,489.0,1858.0,1995.0
2365,3545,75+ years,Finland,134000000000.0,89200.0,2385.0,male,54.93,49.0,1858.0,1995.0
2366,3546,55-74 years,Finland,134000000000.0,424900.0,2385.0,male,53.19,226.0,1858.0,1995.0
2367,3547,25-34 years,Finland,134000000000.0,374600.0,2385.0,male,51.79,194.0,1858.0,1995.0
2368,3548,15-24 years,Finland,134000000000.0,322700.0,2385.0,male,36.57,118.0,1858.0,1995.0
2369,3549,35-54 years,Finland,134000000000.0,754600.0,2385.0,female,18.29,138.0,1858.0,1995.0
2370,3550,55-74 years,Finland,134000000000.0,516300.0,2385.0,female,14.72,76.0,1858.0,1995.0
2371,3551,25-34 years,Finland,134000000000.0,358900.0,2385.0,female,13.37,48.0,1858.0,1995.0
2372,3552,75+ years,Finland,134000000000.0,206800.0,2385.0,female,9.67,20.0,1858.0,1995.0
2373,3553,15-24 years,Finland,134000000000.0,308900.0,2385.0,female,8.42,26.0,1858.0,1995.0
2374,3554,5-14 years,Finland,134000000000.0,330200.0,2385.0,male,1.21,4.0,1858.0,1995.0
2375,3555,5-14 years,Finland,134000000000.0,315500.0,2385.0,female,0.0,0.0,1858.0,1995.0
2376,3556,35-54 years,Finland,132000000000.0,784900.0,2400.4,male,55.93,439.0,1858.0,1996.0
2377,3557,25-34 years,Finland,132000000000.0,367300.0,2400.4,male,49.82,183.0,1858.0,1996.0
2378,3558,75+ years,Finland,132000000000.0,91800.0,2400.4,male,47.93,44.0,1858.0,1996.0
2379,3559,55-74 years,Finland,132000000000.0,432600.0,2400.4,male,43.0,186.0,1858.0,1996.0
2380,3560,15-24 years,Finland,132000000000.0,324000.0,2400.4,male,33.95,110.0,1858.0,1996.0
2381,3561,35-54 years,Finland,132000000000.0,760900.0,2400.4,female,16.17,123.0,1858.0,1996.0
2382,3562,55-74 years,Finland,132000000000.0,518600.0,2400.4,female,14.65,76.0,1858.0,1996.0
2383,3563,25-34 years,Finland,132000000000.0,352400.0,2400.4,female,12.49,44.0,1858.0,1996.0
2384,3564,75+ years,Finland,132000000000.0,212000.0,2400.4,female,7.08,15.0,1858.0,1996.0
2385,3565,15-24 years,Finland,132000000000.0,310000.0,2400.4,female,6.77,21.0,1858.0,1996.0
2386,3566,5-14 years,Finland,132000000000.0,316600.0,2400.4,female,0.95,3.0,1858.0,1996.0
2387,3567,5-14 years,Finland,132000000000.0,331100.0,2400.4,male,0.91,3.0,1858.0,1996.0
2388,3568,35-54 years,Finland,127000000000.0,791600.0,2180.2,male,59.75,473.0,1858.0,1997.0
2389,3569,75+ years,Finland,127000000000.0,94200.0,2180.2,male,56.26,53.0,1858.0,1997.0
2390,3570,25-34 years,Finland,127000000000.0,359000.0,2180.2,male,49.86,179.0,1858.0,1997.0
2391,3571,55-74 years,Finland,127000000000.0,439900.0,2180.2,male,46.37,204.0,1858.0,1997.0
2392,3572,15-24 years,Finland,127000000000.0,327400.0,2180.2,male,39.1,128.0,1858.0,1997.0
2393,3573,35-54 years,Finland,127000000000.0,767800.0,2180.2,female,17.32,133.0,1858.0,1997.0
2394,3574,55-74 years,Finland,127000000000.0,520600.0,2180.2,female,12.49,65.0,1858.0,1997.0
2395,3575,25-34 years,Finland,127000000000.0,344700.0,2180.2,female,12.47,43.0,1858.0,1997.0
2396,3576,75+ years,Finland,127000000000.0,216600.0,2180.2,female,8.77,19.0,1858.0,1997.0
2397,3577,15-24 years,Finland,127000000000.0,313000.0,2180.2,female,7.03,22.0,1858.0,1997.0
2398,3578,5-14 years,Finland,127000000000.0,317100.0,2180.2,female,0.63,2.0,1858.0,1997.0
2399,3579,5-14 years,Finland,127000000000.0,331300.0,2180.2,male,0.3,1.0,1858.0,1997.0
2400,3580,75+ years,Finland,134000000000.0,97127.0,2263.6,male,65.89,64.0,1858.0,1998.0
2401,3581,35-54 years,Finland,134000000000.0,800963.0,2263.6,male,51.56,413.0,1858.0,1998.0
2402,3582,25-34 years,Finland,134000000000.0,349779.0,2263.6,male,49.17,172.0,1858.0,1998.0
2403,3583,55-74 years,Finland,134000000000.0,444259.0,2263.6,male,47.72,212.0,1858.0,1998.0
2404,3584,15-24 years,Finland,134000000000.0,332503.0,2263.6,male,29.47,98.0,1858.0,1998.0
2405,3585,55-74 years,Finland,134000000000.0,519680.0,2263.6,female,14.82,77.0,1858.0,1998.0
2406,3586,35-54 years,Finland,134000000000.0,777618.0,2263.6,female,13.5,105.0,1858.0,1998.0
2407,3587,25-34 years,Finland,134000000000.0,335477.0,2263.6,female,11.33,38.0,1858.0,1998.0
2408,3588,75+ years,Finland,134000000000.0,221795.0,2263.6,female,8.57,19.0,1858.0,1998.0
2409,3589,15-24 years,Finland,134000000000.0,318057.0,2263.6,female,7.86,25.0,1858.0,1998.0
2410,3590,5-14 years,Finland,134000000000.0,330609.0,2263.6,male,0.91,3.0,1858.0,1998.0
2411,3591,5-14 years,Finland,134000000000.0,316806.0,2263.6,female,0.63,2.0,1858.0,1998.0
2412,3592,75+ years,Finland,135000000000.0,100555.0,2237.0,male,51.71,52.0,1858.0,1999.0
2413,3593,35-54 years,Finland,135000000000.0,806621.0,2237.0,male,50.58,408.0,1858.0,1999.0
2414,3594,25-34 years,Finland,135000000000.0,341340.0,2237.0,male,48.92,167.0,1858.0,1999.0
2415,3595,55-74 years,Finland,135000000000.0,451311.0,2237.0,male,45.2,204.0,1858.0,1999.0
2416,3596,15-24 years,Finland,135000000000.0,336495.0,2237.0,male,36.26,122.0,1858.0,1999.0
2417,3597,35-54 years,Finland,135000000000.0,783884.0,2237.0,female,15.05,118.0,1858.0,1999.0
2418,3598,55-74 years,Finland,135000000000.0,522239.0,2237.0,female,13.02,68.0,1858.0,1999.0
2419,3599,25-34 years,Finland,135000000000.0,327315.0,2237.0,female,11.0,36.0,1858.0,1999.0
2420,3600,15-24 years,Finland,135000000000.0,321801.0,2237.0,female,5.9,19.0,1858.0,1999.0
2421,3601,75+ years,Finland,135000000000.0,226849.0,2237.0,female,4.85,11.0,1858.0,1999.0
2422,3602,5-14 years,Finland,135000000000.0,316199.0,2237.0,female,0.32,1.0,1858.0,1999.0
2423,3603,5-14 years,Finland,135000000000.0,329646.0,2237.0,male,0.3,1.0,1858.0,1999.0
2424,3604,35-54 years,Finland,126000000000.0,806796.0,2039.1,male,49.83,402.0,1858.0,2000.0
2425,3605,25-34 years,Finland,126000000000.0,335796.0,2039.1,male,46.46,156.0,1858.0,2000.0
2426,3606,75+ years,Finland,126000000000.0,104437.0,2039.1,male,42.13,44.0,1858.0,2000.0
2427,3607,55-74 years,Finland,126000000000.0,462422.0,2039.1,male,35.9,166.0,1858.0,2000.0
2428,3608,15-24 years,Finland,126000000000.0,337152.0,2039.1,male,31.14,105.0,1858.0,2000.0
2429,3609,55-74 years,Finland,126000000000.0,529071.0,2039.1,female,15.88,84.0,1858.0,2000.0
2430,3610,35-54 years,Finland,126000000000.0,785167.0,2039.1,female,15.54,122.0,1858.0,2000.0
2431,3611,25-34 years,Finland,126000000000.0,321757.0,2039.1,female,12.74,41.0,1858.0,2000.0
2432,3612,15-24 years,Finland,126000000000.0,322489.0,2039.1,female,8.06,26.0,1858.0,2000.0
2433,3613,75+ years,Finland,126000000000.0,231463.0,2039.1,female,7.34,17.0,1858.0,2000.0
2434,3614,5-14 years,Finland,126000000000.0,315989.0,2039.1,female,0.63,2.0,1858.0,2000.0
2435,3615,5-14 years,Finland,126000000000.0,329281.0,2039.1,male,0.0,0.0,1858.0,2000.0
2436,3616,35-54 years,Finland,129000000000.0,800866.0,2051.7,male,53.57,429.0,1858.0,2001.0
2437,3617,25-34 years,Finland,129000000000.0,332298.0,2051.7,male,46.95,156.0,1858.0,2001.0
2438,3618,55-74 years,Finland,129000000000.0,479037.0,2051.7,male,43.21,207.0,1858.0,2001.0
2439,3619,75+ years,Finland,129000000000.0,108828.0,2051.7,male,40.43,44.0,1858.0,2001.0
2440,3620,15-24 years,Finland,129000000000.0,335676.0,2051.7,male,27.71,93.0,1858.0,2001.0
2441,3621,35-54 years,Finland,129000000000.0,780440.0,2051.7,female,16.66,130.0,1858.0,2001.0
2442,3622,55-74 years,Finland,129000000000.0,541576.0,2051.7,female,13.29,72.0,1858.0,2001.0
2443,3623,75+ years,Finland,129000000000.0,236217.0,2051.7,female,9.74,23.0,1858.0,2001.0
2444,3624,25-34 years,Finland,129000000000.0,317879.0,2051.7,female,7.24,23.0,1858.0,2001.0
2445,3625,15-24 years,Finland,129000000000.0,321239.0,2051.7,female,6.85,22.0,1858.0,2001.0
2446,3626,5-14 years,Finland,129000000000.0,329122.0,2051.7,male,1.22,4.0,1858.0,2001.0
2447,3627,5-14 years,Finland,129000000000.0,315805.0,2051.7,female,0.32,1.0,1858.0,2001.0
2448,3628,75+ years,Finland,140000000000.0,113353.0,2214.3,male,50.29,57.0,1858.0,2002.0
2449,3629,35-54 years,Finland,140000000000.0,792737.0,2214.3,male,42.76,339.0,1858.0,2002.0
2450,3630,55-74 years,Finland,140000000000.0,497865.0,2214.3,male,40.97,204.0,1858.0,2002.0
2451,3631,25-34 years,Finland,140000000000.0,329350.0,2214.3,male,37.65,124.0,1858.0,2002.0
2452,3632,15-24 years,Finland,140000000000.0,333547.0,2214.3,male,29.08,97.0,1858.0,2002.0
2453,3633,35-54 years,Finland,140000000000.0,773011.0,2214.3,female,16.17,125.0,1858.0,2002.0
2454,3634,55-74 years,Finland,140000000000.0,557098.0,2214.3,female,13.46,75.0,1858.0,2002.0
2455,3635,25-34 years,Finland,140000000000.0,314846.0,2214.3,female,9.53,30.0,1858.0,2002.0
2456,3636,75+ years,Finland,140000000000.0,240441.0,2214.3,female,7.49,18.0,1858.0,2002.0
2457,3637,15-24 years,Finland,140000000000.0,319060.0,2214.3,female,7.21,23.0,1858.0,2002.0
2458,3638,5-14 years,Finland,140000000000.0,328694.0,2214.3,male,0.91,3.0,1858.0,2002.0
2459,3639,5-14 years,Finland,140000000000.0,315612.0,2214.3,female,0.0,0.0,1858.0,2002.0
2460,3640,35-54 years,Finland,171000000000.0,783442.0,2726.6,male,47.99,376.0,1858.0,2003.0
2461,3641,75+ years,Finland,171000000000.0,118318.0,2726.6,male,43.95,52.0,1858.0,2003.0
2462,3642,55-74 years,Finland,171000000000.0,516435.0,2726.6,male,34.08,176.0,1858.0,2003.0
2463,3643,25-34 years,Finland,171000000000.0,326748.0,2726.6,male,33.97,111.0,1858.0,2003.0
2464,3644,15-24 years,Finland,171000000000.0,332460.0,2726.6,male,28.57,95.0,1858.0,2003.0
2465,3645,35-54 years,Finland,171000000000.0,764626.0,2726.6,female,14.65,112.0,1858.0,2003.0
2466,3646,55-74 years,Finland,171000000000.0,572548.0,2726.6,female,12.58,72.0,1858.0,2003.0
2467,3647,75+ years,Finland,171000000000.0,244738.0,2726.6,female,8.99,22.0,1858.0,2003.0
2468,3648,15-24 years,Finland,171000000000.0,318049.0,2726.6,female,8.49,27.0,1858.0,2003.0
2469,3649,25-34 years,Finland,171000000000.0,312105.0,2726.6,female,8.01,25.0,1858.0,2003.0
2470,3650,5-14 years,Finland,171000000000.0,326551.0,2726.6,male,1.53,5.0,1858.0,2003.0
2471,3651,5-14 years,Finland,171000000000.0,313836.0,2726.6,female,0.64,2.0,1858.0,2003.0
2472,3652,55-74 years,Finland,197000000000.0,533983.0,3108.6,male,41.2,220.0,1858.0,2004.0
