,Unnamed: 0,age,country,country-year,gdp_for_year ($),gdp_per_capita ($),generation,population,salaries,sex,suicides/100k pop,suicides_no,sunshine_hours_per_year,year
1833,4593.0,55-74 years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,G.I. Generation,869600.0,,male,39.67,345.0,2177.0,1989.0
1834,4594.0,75+ years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,G.I. Generation,244200.0,,female,38.9,95.0,2177.0,1989.0
1835,4595.0,35-54 years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,Silent,1177800.0,,male,24.54,289.0,2177.0,1989.0
1836,4596.0,55-74 years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,G.I. Generation,977600.0,,female,17.49,171.0,2177.0,1989.0
1837,4597.0,25-34 years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,Boomers,623900.0,,male,17.15,107.0,2177.0,1989.0
1838,4598.0,15-24 years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,Generation X,633700.0,,male,10.89,69.0,2177.0,1989.0
1839,4599.0,35-54 years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,Silent,1196400.0,,female,6.94,83.0,2177.0,1989.0
1840,4600.0,15-24 years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,Generation X,606700.0,,female,6.43,39.0,2177.0,1989.0
1841,4601.0,25-34 years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,Boomers,614200.0,,female,4.56,28.0,2177.0,1989.0
1842,4602.0,5-14 years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,Generation X,659300.0,,male,2.73,18.0,2177.0,1989.0
1843,4603.0,5-14 years,Bulgaria,Bulgaria1989,21988444444.0,2617.0,Generation X,625800.0,,female,0.48,3.0,2177.0,1989.0
1844,4604.0,75+ years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,G.I. Generation,179200.0,404.8,male,97.1,174.0,2177.0,1990.0
1845,4605.0,75+ years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,G.I. Generation,252100.0,404.8,female,38.87,98.0,2177.0,1990.0
1846,4606.0,55-74 years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,G.I. Generation,873400.0,404.8,male,33.66,294.0,2177.0,1990.0
1847,4607.0,35-54 years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,Silent,1177100.0,404.8,male,20.56,242.0,2177.0,1990.0
1848,4608.0,25-34 years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,Boomers,617000.0,404.8,male,17.18,106.0,2177.0,1990.0
1849,4609.0,55-74 years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,G.I. Generation,986100.0,404.8,female,16.33,161.0,2177.0,1990.0
1850,4610.0,15-24 years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,Generation X,646500.0,404.8,male,13.92,90.0,2177.0,1990.0
1851,4611.0,35-54 years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,Silent,1197400.0,404.8,female,7.18,86.0,2177.0,1990.0
1852,4612.0,25-34 years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,Boomers,606700.0,404.8,female,4.94,30.0,2177.0,1990.0
1853,4613.0,15-24 years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,Generation X,618000.0,404.8,female,4.21,26.0,2177.0,1990.0
1854,4614.0,5-14 years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,Generation X,649200.0,404.8,male,2.16,14.0,2177.0,1990.0
1855,4615.0,5-14 years,Bulgaria,Bulgaria1990,20632090909.0,2451.0,Generation X,615800.0,404.8,female,0.32,2.0,2177.0,1990.0
1856,4616.0,75+ years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,G.I. Generation,176700.0,404.8,male,114.88,203.0,2177.0,1991.0
1857,4617.0,55-74 years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,Silent,880600.0,404.8,male,34.75,306.0,2177.0,1991.0
1858,4618.0,75+ years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,G.I. Generation,250600.0,404.8,female,29.53,74.0,2177.0,1991.0
1859,4619.0,35-54 years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,Boomers,1180500.0,404.8,male,24.48,289.0,2177.0,1991.0
1860,4620.0,55-74 years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,Silent,999700.0,404.8,female,18.81,188.0,2177.0,1991.0
1861,4621.0,25-34 years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,Boomers,608100.0,404.8,male,18.25,111.0,2177.0,1991.0
1862,4622.0,15-24 years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,Generation X,659600.0,404.8,male,12.13,80.0,2177.0,1991.0
1863,4623.0,35-54 years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,Boomers,1202100.0,404.8,female,5.74,69.0,2177.0,1991.0
1864,4624.0,25-34 years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,Boomers,596900.0,404.8,female,3.85,23.0,2177.0,1991.0
1865,4625.0,15-24 years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,Generation X,630000.0,404.8,female,3.65,23.0,2177.0,1991.0
1866,4626.0,5-14 years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,Millenials,639800.0,404.8,male,1.88,12.0,2177.0,1991.0
1867,4627.0,5-14 years,Bulgaria,Bulgaria1991,10943548387.0,1298.0,Millenials,607300.0,404.8,female,0.99,6.0,2177.0,1991.0
1868,4628.0,75+ years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,G.I. Generation,164500.0,404.8,male,125.23,206.0,2177.0,1992.0
1869,4629.0,75+ years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,G.I. Generation,234600.0,404.8,female,44.33,104.0,2177.0,1992.0
1870,4630.0,55-74 years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,Silent,874400.0,404.8,male,41.97,367.0,2177.0,1992.0
1871,4631.0,35-54 years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,Boomers,1126700.0,404.8,male,28.31,319.0,2177.0,1992.0
1872,4632.0,25-34 years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,Boomers,560600.0,404.8,male,19.98,112.0,2177.0,1992.0
1873,4633.0,55-74 years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,Silent,995100.0,404.8,female,16.68,166.0,2177.0,1992.0
1874,4634.0,15-24 years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,Generation X,626200.0,404.8,male,15.65,98.0,2177.0,1992.0
1875,4635.0,35-54 years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,Boomers,1154800.0,404.8,female,7.01,81.0,2177.0,1992.0
1876,4636.0,25-34 years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,Boomers,552500.0,404.8,female,4.89,27.0,2177.0,1992.0
1877,4637.0,15-24 years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,Generation X,601100.0,404.8,female,4.82,29.0,2177.0,1992.0
1878,4638.0,5-14 years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,Millenials,591000.0,404.8,male,1.02,6.0,2177.0,1992.0
1879,4639.0,5-14 years,Bulgaria,Bulgaria1992,10350515464.0,1287.0,Millenials,560000.0,404.8,female,0.71,4.0,2177.0,1992.0
1880,4640.0,75+ years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,G.I. Generation,156400.0,404.8,male,90.15,141.0,2177.0,1993.0
1881,4641.0,75+ years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,G.I. Generation,225400.0,404.8,female,42.59,96.0,2177.0,1993.0
1882,4642.0,55-74 years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,Silent,879900.0,404.8,male,39.89,351.0,2177.0,1993.0
1883,4643.0,35-54 years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,Boomers,1122800.0,404.8,male,27.43,308.0,2177.0,1993.0
1884,4644.0,25-34 years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,Boomers,554600.0,404.8,male,20.92,116.0,2177.0,1993.0
1885,4645.0,55-74 years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,Silent,1008800.0,404.8,female,19.53,197.0,2177.0,1993.0
1886,4646.0,15-24 years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,Generation X,628100.0,404.8,male,15.44,97.0,2177.0,1993.0
1887,4647.0,25-34 years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,Boomers,545500.0,404.8,female,8.25,45.0,2177.0,1993.0
1888,4648.0,35-54 years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,Boomers,1154100.0,404.8,female,6.24,72.0,2177.0,1993.0
1889,4649.0,15-24 years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,Generation X,602700.0,404.8,female,5.64,34.0,2177.0,1993.0
1890,4650.0,5-14 years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,Millenials,576500.0,404.8,male,1.73,10.0,2177.0,1993.0
1891,4651.0,5-14 years,Bulgaria,Bulgaria1993,10829710145.0,1354.0,Millenials,546200.0,404.8,female,0.55,3.0,2177.0,1993.0
1892,4652.0,75+ years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,G.I. Generation,155600.0,404.8,male,112.47,175.0,2177.0,1994.0
1893,4653.0,55-74 years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,Silent,876800.0,404.8,male,41.51,364.0,2177.0,1994.0
1894,4654.0,75+ years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,G.I. Generation,225000.0,404.8,female,38.22,86.0,2177.0,1994.0
1895,4655.0,35-54 years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,Boomers,1125000.0,404.8,male,29.24,329.0,2177.0,1994.0
1896,4656.0,55-74 years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,Silent,1013800.0,404.8,female,15.78,160.0,2177.0,1994.0
1897,4657.0,25-34 years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,Boomers,558000.0,404.8,male,15.59,87.0,2177.0,1994.0
1898,4658.0,15-24 years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,Generation X,629400.0,404.8,male,13.35,84.0,2177.0,1994.0
1899,4659.0,35-54 years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,Boomers,1158400.0,404.8,female,8.89,103.0,2177.0,1994.0
1900,4660.0,25-34 years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,Boomers,547900.0,404.8,female,6.02,33.0,2177.0,1994.0
1901,4661.0,15-24 years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,Generation X,602800.0,404.8,female,4.98,30.0,2177.0,1994.0
1902,4662.0,5-14 years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,Millenials,566000.0,404.8,male,1.59,9.0,2177.0,1994.0
1903,4663.0,5-14 years,Bulgaria,Bulgaria1994,9697416974.0,1213.0,Millenials,536800.0,404.8,female,0.75,4.0,2177.0,1994.0
1904,4664.0,75+ years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,G.I. Generation,161300.0,404.8,male,104.77,169.0,2177.0,1995.0
1905,4665.0,55-74 years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,Silent,866200.0,404.8,male,40.29,349.0,2177.0,1995.0
1906,4666.0,75+ years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,G.I. Generation,233300.0,404.8,female,35.58,83.0,2177.0,1995.0
1907,4667.0,35-54 years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,Boomers,1127000.0,404.8,male,27.24,307.0,2177.0,1995.0
1908,4668.0,55-74 years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,Silent,1009300.0,404.8,female,18.23,184.0,2177.0,1995.0
1909,4669.0,25-34 years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,Generation X,562200.0,404.8,male,17.97,101.0,2177.0,1995.0
1910,4670.0,15-24 years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,Generation X,627900.0,404.8,male,13.86,87.0,2177.0,1995.0
1911,4671.0,35-54 years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,Boomers,1162300.0,404.8,female,6.8,79.0,2177.0,1995.0
1912,4672.0,25-34 years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,Generation X,550300.0,404.8,female,6.72,37.0,2177.0,1995.0
1913,4673.0,15-24 years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,Generation X,601300.0,404.8,female,3.99,24.0,2177.0,1995.0
1914,4674.0,5-14 years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,Millenials,555500.0,404.8,male,1.26,7.0,2177.0,1995.0
1915,4675.0,5-14 years,Bulgaria,Bulgaria1995,13063422619.0,1636.0,Millenials,527300.0,404.8,female,1.14,6.0,2177.0,1995.0
1916,4676.0,75+ years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,G.I. Generation,166200.0,404.8,male,114.92,191.0,2177.0,1996.0
1917,4677.0,55-74 years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,Silent,855500.0,404.8,male,41.03,351.0,2177.0,1996.0
1918,4678.0,75+ years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,G.I. Generation,242600.0,404.8,female,38.75,94.0,2177.0,1996.0
1919,4679.0,35-54 years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,Boomers,1129300.0,404.8,male,33.29,376.0,2177.0,1996.0
1920,4680.0,55-74 years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,Silent,1002600.0,404.8,female,16.76,168.0,2177.0,1996.0
1921,4681.0,25-34 years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,Generation X,564800.0,404.8,male,16.11,91.0,2177.0,1996.0
1922,4682.0,15-24 years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,Generation X,626300.0,404.8,male,15.17,95.0,2177.0,1996.0
1923,4683.0,35-54 years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,Boomers,1165500.0,404.8,female,7.72,90.0,2177.0,1996.0
1924,4684.0,25-34 years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,Generation X,551000.0,404.8,female,5.63,31.0,2177.0,1996.0
1925,4685.0,15-24 years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,Generation X,599600.0,404.8,female,4.17,25.0,2177.0,1996.0
1926,4686.0,5-14 years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,Millenials,516300.0,404.8,female,1.36,7.0,2177.0,1996.0
1927,4687.0,5-14 years,Bulgaria,Bulgaria1996,10109612142.0,1270.0,Millenials,543600.0,404.8,male,1.29,7.0,2177.0,1996.0
1928,4688.0,75+ years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,G.I. Generation,170100.0,404.8,male,98.77,168.0,2177.0,1997.0
1929,4689.0,55-74 years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,Silent,844400.0,404.8,male,41.21,348.0,2177.0,1997.0
1930,4690.0,75+ years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,G.I. Generation,251000.0,404.8,female,37.85,95.0,2177.0,1997.0
1931,4691.0,35-54 years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,Boomers,1130700.0,404.8,male,26.62,301.0,2177.0,1997.0
1932,4692.0,55-74 years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,Silent,994900.0,404.8,female,19.9,198.0,2177.0,1997.0
1933,4693.0,25-34 years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,Generation X,566600.0,404.8,male,15.35,87.0,2177.0,1997.0
1934,4694.0,15-24 years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,Generation X,625200.0,404.8,male,14.08,88.0,2177.0,1997.0
1935,4695.0,35-54 years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,Boomers,1168000.0,404.8,female,8.82,103.0,2177.0,1997.0
1936,4696.0,25-34 years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,Generation X,550900.0,404.8,female,5.63,31.0,2177.0,1997.0
1937,4697.0,15-24 years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,Generation X,598000.0,404.8,female,4.85,29.0,2177.0,1997.0
1938,4698.0,5-14 years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,Millenials,530100.0,404.8,male,1.89,10.0,2177.0,1997.0
1939,4699.0,5-14 years,Bulgaria,Bulgaria1997,11195612105.0,1411.0,Millenials,504000.0,404.8,female,1.39,7.0,2177.0,1997.0
1940,4700.0,75+ years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,G.I. Generation,174000.0,404.8,male,115.52,201.0,2177.0,1998.0
1941,4701.0,75+ years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,G.I. Generation,260000.0,404.8,female,50.38,131.0,2177.0,1998.0
1942,4702.0,55-74 years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,Silent,833300.0,404.8,male,43.08,359.0,2177.0,1998.0
1943,4703.0,35-54 years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,Boomers,1130500.0,404.8,male,26.45,299.0,2177.0,1998.0
1944,4704.0,25-34 years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,Generation X,568800.0,404.8,male,16.7,95.0,2177.0,1998.0
1945,4705.0,55-74 years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,Silent,986700.0,404.8,female,15.81,156.0,2177.0,1998.0
1946,4706.0,15-24 years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,Generation X,623300.0,404.8,male,14.76,92.0,2177.0,1998.0
1947,4707.0,35-54 years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,Boomers,1168900.0,404.8,female,7.7,90.0,2177.0,1998.0
1948,4708.0,25-34 years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,Generation X,552600.0,404.8,female,5.97,33.0,2177.0,1998.0
1949,4709.0,15-24 years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,Generation X,594600.0,404.8,female,5.89,35.0,2177.0,1998.0
1950,4710.0,5-14 years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,Millenials,516100.0,404.8,male,1.74,9.0,2177.0,1998.0
1951,4711.0,5-14 years,Bulgaria,Bulgaria1998,14630992956.0,1852.0,Millenials,490700.0,404.8,female,0.61,3.0,2177.0,1998.0
1952,4712.0,75+ years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,G.I. Generation,179600.0,404.8,male,99.11,178.0,2177.0,1999.0
1953,4713.0,55-74 years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,Silent,822900.0,404.8,male,38.64,318.0,2177.0,1999.0
1954,4714.0,75+ years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,G.I. Generation,270700.0,404.8,female,28.08,76.0,2177.0,1999.0
1955,4715.0,35-54 years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,Boomers,1130200.0,404.8,male,26.63,301.0,2177.0,1999.0
1956,4716.0,25-34 years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,Generation X,576100.0,404.8,male,15.1,87.0,2177.0,1999.0
1957,4717.0,55-74 years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,Silent,978500.0,404.8,female,13.69,134.0,2177.0,1999.0
1958,4718.0,15-24 years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,Generation X,616600.0,404.8,male,12.0,74.0,2177.0,1999.0
1959,4719.0,35-54 years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,Boomers,1168900.0,404.8,female,6.84,80.0,2177.0,1999.0
1960,4720.0,25-34 years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,Generation X,560000.0,404.8,female,5.18,29.0,2177.0,1999.0
1961,4721.0,15-24 years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,Generation X,586400.0,404.8,female,3.41,20.0,2177.0,1999.0
1962,4722.0,5-14 years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,Millenials,500600.0,404.8,male,1.4,7.0,2177.0,1999.0
1963,4723.0,5-14 years,Bulgaria,Bulgaria1999,13495075366.0,1715.0,Millenials,476100.0,404.8,female,0.63,3.0,2177.0,1999.0
1964,4724.0,75+ years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,G.I. Generation,186383.0,404.8,male,96.58,180.0,2177.0,2000.0
1965,4725.0,55-74 years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,Silent,813692.0,404.8,male,35.52,289.0,2177.0,2000.0
1966,4726.0,75+ years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,G.I. Generation,282130.0,404.8,female,35.44,100.0,2177.0,2000.0
1967,4727.0,35-54 years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,Boomers,1127394.0,404.8,male,32.91,371.0,2177.0,2000.0
1968,4728.0,25-34 years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,Generation X,587705.0,404.8,male,17.36,102.0,2177.0,2000.0
1969,4729.0,55-74 years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,Silent,971686.0,404.8,female,13.17,128.0,2177.0,2000.0
1970,4730.0,15-24 years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,Generation X,605944.0,404.8,male,8.91,54.0,2177.0,2000.0
1971,4731.0,35-54 years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,Boomers,1165489.0,404.8,female,8.32,97.0,2177.0,2000.0
1972,4732.0,25-34 years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,Generation X,570536.0,404.8,female,6.49,37.0,2177.0,2000.0
1973,4733.0,15-24 years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,Generation X,575493.0,404.8,female,3.48,20.0,2177.0,2000.0
1974,4734.0,5-14 years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,Millenials,482907.0,404.8,male,1.04,5.0,2177.0,2000.0
1975,4735.0,5-14 years,Bulgaria,Bulgaria2000,13153016531.0,1680.0,Millenials,459736.0,404.8,female,0.0,0.0,2177.0,2000.0
1976,4736.0,75+ years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Silent,192843.0,404.8,male,84.01,162.0,2177.0,2001.0
1977,4737.0,55-74 years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Silent,805300.0,404.8,male,39.86,321.0,2177.0,2001.0
1978,4738.0,75+ years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Silent,298153.0,404.8,female,33.88,101.0,2177.0,2001.0
1979,4739.0,35-54 years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Boomers,1099625.0,404.8,male,27.37,301.0,2177.0,2001.0
1980,4740.0,25-34 years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Generation X,569711.0,404.8,male,17.55,100.0,2177.0,2001.0
1981,4741.0,55-74 years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Silent,963174.0,404.8,female,12.25,118.0,2177.0,2001.0
1982,4742.0,15-24 years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Millenials,569649.0,404.8,male,11.06,63.0,2177.0,2001.0
1983,4743.0,35-54 years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Boomers,1123319.0,404.8,female,8.37,94.0,2177.0,2001.0
1984,4744.0,15-24 years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Millenials,539883.0,404.8,female,4.63,25.0,2177.0,2001.0
1985,4745.0,25-34 years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Generation X,549756.0,404.8,female,3.82,21.0,2177.0,2001.0
1986,4746.0,5-14 years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Millenials,429090.0,404.8,female,0.93,4.0,2177.0,2001.0
1987,4747.0,5-14 years,Bulgaria,Bulgaria2001,14075616789.0,1854.0,Millenials,451423.0,404.8,male,0.89,4.0,2177.0,2001.0
1988,4748.0,75+ years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Silent,198560.0,404.8,male,91.16,181.0,2177.0,2002.0
1989,4749.0,55-74 years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Silent,804080.0,404.8,male,40.79,328.0,2177.0,2002.0
1990,4750.0,75+ years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Silent,308008.0,404.8,female,30.84,95.0,2177.0,2002.0
1991,4751.0,35-54 years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Boomers,1087841.0,404.8,male,28.96,315.0,2177.0,2002.0
1992,4752.0,25-34 years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Generation X,579234.0,404.8,male,17.26,100.0,2177.0,2002.0
1993,4753.0,55-74 years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Silent,964392.0,404.8,female,12.13,117.0,2177.0,2002.0
1994,4754.0,15-24 years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Millenials,562398.0,404.8,male,9.07,51.0,2177.0,2002.0
1995,4755.0,35-54 years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Boomers,1110364.0,404.8,female,6.93,77.0,2177.0,2002.0
1996,4756.0,15-24 years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Millenials,533586.0,404.8,female,4.31,23.0,2177.0,2002.0
1997,4757.0,25-34 years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Generation X,557945.0,404.8,female,3.76,21.0,2177.0,2002.0
1998,4758.0,5-14 years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Millenials,429978.0,404.8,male,1.4,6.0,2177.0,2002.0
1999,4759.0,5-14 years,Bulgaria,Bulgaria2002,16276456428.0,2157.0,Millenials,408024.0,404.8,female,0.74,3.0,2177.0,2002.0
2000,4760.0,75+ years,Bulgaria,Bulgaria2003,20982685981.0,2800.0,Silent,202364.0,404.8,male,81.04,164.0,2177.0,2003.0
2001,4761.0,55-74 years,Bulgaria,Bulgaria2003,20982685981.0,2800.0,Silent,803660.0,404.8,male,31.23,251.0,2177.0,2003.0
2002,4762.0,35-54 years,Bulgaria,Bulgaria2003,20982685981.0,2800.0,Boomers,1080294.0,404.8,male,24.16,261.0,2177.0,2003.0
2003,4763.0,75+ years,Bulgaria,Bulgaria2003,20982685981.0,2800.0,Silent,315963.0,404.8,female,23.74,75.0,2177.0,2003.0
2004,4764.0,25-34 years,Bulgaria,Bulgaria2003,20982685981.0,2800.0,Generation X,583953.0,404.8,male,11.82,69.0,2177.0,2003.0
2005,4765.0,55-74 years,Bulgaria,Bulgaria2003,20982685981.0,2800.0,Silent,966825.0,404.8,female,11.17,108.0,2177.0,2003.0
2006,4766.0,15-24 years,Bulgaria,Bulgaria2003,20982685981.0,2800.0,Millenials,555686.0,404.8,male,8.82,49.0,2177.0,2003.0
2007,4767.0,35-54 years,Bulgaria,Bulgaria2003,20982685981.0,2800.0,Boomers,1101408.0,404.8,female,6.08,67.0,2177.0,2003.0
2008,4768.0,25-34 years,Bulgaria,Bulgaria2003,20982685981.0,2800.0,Generation X,561600.0,404.8,female,4.1,23.0,2177.0,2003.0
2009,4769.0,15-24 years,Bulgaria,Bulgaria2003,20982685981.0,2800.0,Millenials,527203.0,404.8,female,2.47,13.0,2177.0,2003.0
